business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,rating,American,Mexican,Chinese,Italian,Coffee&Tea,Sandwiches,Pizza
33564,Happy Shabu Shabu,1401 Fillmore St,San Francisco,CA,94115,37.78238,-122.432592,"(37.78238, -122.432592)",,33564_20160825,08/25/2016 12:00:00 AM,84,Routine - Unscheduled,33564_20160825_103114,High risk vermin infestation,High Risk,3.5,0,0,0,0,0,0,0
36512,Epic Roasthouse,369 Embarcadero,San Francisco,CA,94105,37.788613,-122.393894,"(37.788613, -122.393894)",,36512_20160825,08/25/2016 12:00:00 AM,92,Routine - Unscheduled,36512_20160825_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.5,1,0,0,0,0,0,0
36513,Waterbar,399 Embarcadero,San Francisco,CA,94105,37.788613,-122.393894,"(37.788613, -122.393894)",,36513_20160908,09/08/2016 12:00:00 AM,91,Routine - Unscheduled,36513_20160908_103139,Improper food storage,Low Risk,3.5,1,0,0,0,0,0,0
33272,San Francisco Soup Company,3251 20th Ave 250A,San Francisco,CA,94132,37.728497,-122.475639,"(37.728497, -122.475639)",,33272_20161209,12/09/2016 12:00:00 AM,96,Routine - Unscheduled,33272_20161209_103154,Unclean or degraded floors walls or ceilings,Low Risk,3.5,0,0,0,0,0,1,0
18616,Kate O'Brien's,579 HOWARD St,San Francisco,CA,94105,37.787248,-122.397632,"(37.787248, -122.397632)",,18616_20150609,06/09/2015 12:00:00 AM,77,Routine - Unscheduled,18616_20150609_103142,Unclean nonfood contact surfaces,Low Risk,3,0,0,0,0,0,0,0
78172,Rhea's Deli & Market,800 Valencia St,San Francisco,CA,94110,,,,14155285255,78172_20160330,03/30/2016 12:00:00 AM,92,Routine - Unscheduled,78172_20160330_103139,Improper food storage,Low Risk,4,0,0,0,0,0,1,0
87015,Morty's Delicatessen,280 Golden Gate Ave,San Francisco,CA,94102,,,,,87015_20160630,06/30/2016 12:00:00 AM,89,Routine - Unscheduled,87015_20160630_103109,Unclean or unsanitary food contact surfaces,High Risk,4,0,0,0,0,0,1,0
34910,Piccolo Italia Pizza,799 O'Farrell St,San Francisco,CA,94109,37.785121,-122.417854,"(37.785121, -122.417854)",,34910_20161019,10/19/2016 12:00:00 AM,88,Routine - Unscheduled,34910_20161019_103131,Moderate risk vermin infestation,Moderate Risk,3.5,0,0,0,1,0,0,1
68974,Sushi Avenue Inc,1515 Sloat Blvd,San Francisco,CA,94132,,,,14151297000,68974_20160603,06/03/2016 12:00:00 AM,94,Routine - Unscheduled,68974_20160603_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,0,0,0,0,0,0,0
66927,Caffe Moda,160 07th St,San Francisco,CA,94103,37.778468,-122.410029,"(37.778468, -122.410029)",,66927_20160614,06/14/2016 12:00:00 AM,98,Routine - Unscheduled,66927_20160614_103154,Unclean or degraded floors walls or ceilings,Low Risk,3,0,0,0,0,1,1,0
7095,ABE'S MARKET,378 FILLMORE St,San Francisco,CA,94117,37.772822,-122.430498,"(37.772822, -122.430498)",14155862576,7095_20160304,03/04/2016 12:00:00 AM,98,Routine - Unscheduled,,,,3.5,0,0,0,0,0,0,0
78516,Chino,3198 16th St,San Francisco,CA,94103,,,,14155431800,78516_20160523,05/23/2016 12:00:00 AM,88,Routine - Unscheduled,78516_20160523_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,1.5,0,0,1,0,0,0,0
64854,S.F. Oceanic Restaurant,101 Utah St Ste. A,San Francisco,CA,94103,37.767945,-122.406726,"(37.767945, -122.406726)",,64854_20150325,03/25/2015 12:00:00 AM,76,Routine - Unscheduled,64854_20150325_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,4,1,0,0,0,0,0,0
1359,STARBUCKS COFFEE CO.,1750 DIVISADERO St,San Francisco,CA,94115,37.785907,-122.439957,"(37.785907, -122.439957)",,1359_20161025,10/25/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,1,0,0
1358,MING'S FONG LAM RESTAURANT,2878 24th St,San Francisco,CA,94110,37.752798,-122.409843,"(37.752798, -122.409843)",,1358_20150423,04/23/2015 12:00:00 AM,83,Routine - Unscheduled,1358_20150423_103154,Unclean or degraded floors walls or ceilings,Low Risk,3,0,0,1,0,0,0,0
468,Taqueria Zorro,308 Columbus Ave,San Francisco,CA,94133,37.798065,-122.406855,"(37.798065, -122.406855)",,468_20161017,10/17/2016 12:00:00 AM,79,Routine - Unscheduled,468_20161017_103131,Moderate risk vermin infestation,Moderate Risk,3,0,1,0,0,0,0,0
1352,LA TORTILLA,495 Castro St B,San Francisco,CA,94114,37.760954,-122.434935,"(37.760954, -122.434935)",14155863990,1352_20161129,11/29/2016 12:00:00 AM,86,Routine - Unscheduled,1352_20161129_103154,Unclean or degraded floors walls or ceilings,Low Risk,3,0,1,0,0,0,0,0
1351,EXIT THEATRE,156 EDDY St,San Francisco,CA,94102,37.784288,-122.410224,"(37.784288, -122.410224)",,1351_20160629,06/29/2016 12:00:00 AM,96,Routine - Unscheduled,1351_20160629_103129,Insufficient hot water or running water,Moderate Risk,4.5,0,0,0,0,0,0,0
1350,KING OF THAI NOODLE HOUSE,639 CLEMENT St,San Francisco,CA,94118,37.782833,-122.46615,"(37.782833, -122.46615)",,1350_20160518,05/18/2016 12:00:00 AM,77,Routine - Unscheduled,1350_20160518_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,3.5,0,0,0,0,0,0,0
463,Sam's Pizza,618 Broadway St,San Francisco,CA,94133,37.797828,-122.407444,"(37.797828, -122.407444)",,463_20160706,07/06/2016 12:00:00 AM,88,Routine - Unscheduled,463_20160706_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,0,0,0,0,0,0,1
1354,SUSHI TIME,2275 MARKET St,San Francisco,CA,94114,37.764697,-122.432322,"(37.764697, -122.432322)",14155552280,1354_20160928,09/28/2016 12:00:00 AM,92,Routine - Unscheduled,1354_20160928_103138,Improper storage use or identification of toxic substances,Low Risk,4,0,0,0,0,0,0,0
86765,Pho Delicious,1365 Stockton St,San Francisco,CA,94133,,,,,86765_20161220,12/20/2016 12:00:00 AM,79,Routine - Unscheduled,86765_20161220_103154,Unclean or degraded floors walls or ceilings,Low Risk,2.5,0,0,1,0,0,0,0
65896,Oasis Grill,200 04th St,San Francisco,CA,94103,37.783208,-122.402719,"(37.783208, -122.402719)",,65896_20160817,08/17/2016 12:00:00 AM,88,Routine - Unscheduled,65896_20160817_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,4,0,0,0,0,0,0,0
66637,Godzila Sushi,1800 DIVISADERO St,San Francisco,CA,94115,37.786229,-122.439984,"(37.786229, -122.439984)",,66637_20161130,11/30/2016 12:00:00 AM,86,Routine - Unscheduled,66637_20161130_103120,Moderate risk food holding temperature,Moderate Risk,3.5,0,0,0,0,0,0,0
88342,Noname Sushi,2175 Market St,San Francisco,CA,94114,,,,14155638884,88342_20160831,08/31/2016 12:00:00 AM,94,Routine - Unscheduled,88342_20160831_103125,Noncompliance with shell fish tags or display,Moderate Risk,4,0,0,0,0,0,0,0
88340,Joyful Kitchen,1919 Ocean Ave,San Francisco,CA,94127,,,,14155331919,88340_20160811,08/11/2016 12:00:00 AM,84,Routine - Unscheduled,88340_20160811_103139,Improper food storage,Low Risk,3,0,0,1,0,0,0,0
85925,New Heng Fung Inc,2444 Noriega St,San Francisco,CA,94122,,,,14155740221,85925_20161031,10/31/2016 12:00:00 AM,76,Routine - Unscheduled,85925_20161031_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,Unknown,,,,,,,
5640,AT&T - ROOM 2106 GILROY GARLIC [145172],24 WILLIE MAYS PLAZA 2.03.02  2106,San Francisco,CA,94107,37.778382,-122.391151,"(37.778382, -122.391151)",14155971500,5640_20161011,10/11/2016 12:00:00 AM,90,Routine - Unscheduled,5640_20161011_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,Unknown,,,,,,,
3185,PIRRO'S PIZZERIA,2244 TARAVAL St,San Francisco,CA,94116,37.742438,-122.490421,"(37.742438, -122.490421)",,3185_20161003,10/03/2016 12:00:00 AM,96,Routine - Unscheduled,3185_20161003_103154,Unclean or degraded floors walls or ceilings,Low Risk,2.5,0,0,0,0,0,0,1
3186,Schuberts Bakery,521 Clement St,San Francisco,CA,94118,37.782893,-122.464948,"(37.782893, -122.464948)",,3186_20161128,11/28/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
3183,NEW ERITREA RESTAURANT,907 Irving St,San Francisco,CA,94122,37.763964,-122.467639,"(37.763964, -122.467639)",,3183_20141113,11/13/2014 12:00:00 AM,80,Routine - Unscheduled,3183_20141113_103102,Unclean hands or improper use of gloves,High Risk,4,0,0,0,0,0,0,0
24431,Peet's Coffee & Tea,680 Mission St,San Francisco,CA,94103,37.786584,-122.401639,"(37.786584, -122.401639)",,24431_20150828,08/28/2015 12:00:00 AM,94,Routine - Unscheduled,24431_20150828_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,0,0,0,0,1,0,0
24437,Caffe Baonecci,516 Green St,San Francisco,CA,94133,37.799732,-122.407589,"(37.799732, -122.407589)",,24437_20160805,08/05/2016 12:00:00 AM,87,Routine - Unscheduled,24437_20160805_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,4.5,0,0,0,1,0,0,1
61500,Happy Lounge,3745 Geary Blvd,San Francisco,CA,94118,37.781143,-122.459709,"(37.781143, -122.459709)",,61500_20160224,02/24/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,0,0,0
77173,Tamashi,1849 Union St,San Francisco,CA,94123,,,,,77173_20150128,01/28/2015 12:00:00 AM,86,Routine - Unscheduled,77173_20150128_103143,Inadequate warewashing facilities or equipment,Low Risk,4,0,0,0,0,0,0,0
86370,North Beach Pizza,4787 Mission St,San Francisco,CA,94112,,,,14155581400,86370_20161018,10/18/2016 12:00:00 AM,92,Routine - Unscheduled,86370_20161018_103144,Unapproved or unmaintained equipment or utensils,Low Risk,3,0,0,0,0,0,0,1
69942,Tuba Restaurant,1007 Guerrero St,San Francisco,CA,94110,,,,14155828822,69942_20160701,07/01/2016 12:00:00 AM,92,Routine - Unscheduled,69942_20160701_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,4.5,0,0,0,0,0,0,0
69945,Linda's Catering,290 Townsend St,San Francisco,CA,94107,,,,,69945_20160507,05/07/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,0,0,0
35790,Starbucks,1700 Owens Street,San Francisco,CA,94107,37.767692,-122.393977,"(37.767692, -122.393977)",,35790_20160811,08/11/2016 12:00:00 AM,98,Routine - Unscheduled,35790_20160811_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,0,0,0,0,1,0,0
86379,Scopo Divino,2800 California St  Unit 101,San Francisco,CA,94115,,,,14155697777,86379_20160713,07/13/2016 12:00:00 AM,98,Routine - Unscheduled,86379_20160713_103144,Unapproved or unmaintained equipment or utensils,Low Risk,4.5,0,0,0,0,0,0,0
26348,Won Mi Restaurant,1545 Fillmore St,San Francisco,CA,94115,37.783964,-122.432874,"(37.783964, -122.432874)",,26348_20161006,10/06/2016 12:00:00 AM,81,Routine - Unscheduled,26348_20161006_103131,Moderate risk vermin infestation,Moderate Risk,3,0,0,0,0,0,0,0
77178,Ichi Sushi,3282 Mission St,San Francisco,CA,94110,,,,,77178_20160929,09/29/2016 12:00:00 AM,100,Routine - Unscheduled,,,,3.5,0,0,0,0,0,0,0
3982,SLIM'S,333 11th St,San Francisco,CA,94103,37.771501,-122.413439,"(37.771501, -122.413439)",14155250333,3982_20160824,08/24/2016 12:00:00 AM,92,Routine - Unscheduled,3982_20160824_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.5,1,0,0,0,0,0,0
34839,Brenda's French Soul Food,652B Polk St,San Francisco,CA,94102,37.782672,-122.419026,"(37.782672, -122.419026)",,34839_20151102,11/02/2015 12:00:00 AM,88,Routine - Unscheduled,34839_20151102_103139,Improper food storage,Low Risk,4,0,0,0,0,0,0,0
35425,LOCAL KITCHEN & WINE MERCHANT,330 01st St,San Francisco,CA,94105,37.681741,-122.481424,"(37.681741, -122.481424)",,35425_20150713,07/13/2015 12:00:00 AM,85,Routine - Unscheduled,35425_20150713_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,3.5,1,0,0,0,0,0,1
57732,Internos Wine Cafe,3240 Geary Blvd,San Francisco,CA,94118,37.781793,-122.453596,"(37.781793, -122.453596)",,57732_20160414,04/14/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,0,0,0
65624,Tacko Shop,3115 Fillmore St,San Francisco,CA,94123,37.798273,-122.435774,"(37.798273, -122.435774)",14155793534,65624_20160525,05/25/2016 12:00:00 AM,92,Routine - Unscheduled,65624_20160525_103150,Improper or defective plumbing,Low Risk,3.5,0,1,0,0,0,0,0
27167,Tara Indian Cuisine,2217 MARKET St,San Francisco,CA,94114,37.765457,-122.431317,"(37.765457, -122.431317)",,27167_20140401,04/01/2014 12:00:00 AM,72,Routine - Unscheduled,27167_20140401_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,4.5,0,0,0,0,0,0,0
65622,Gott's Roadside Tray Gourmet,1 Ferry Building #6,San Francisco,CA,94111,37.795225,-122.39377,"(37.795225, -122.39377)",,65622_20161128,11/28/2016 12:00:00 AM,92,Routine - Unscheduled,65622_20161128_103161,Low risk vermin infestation,Low Risk,3.5,0,0,0,0,0,0,0
81104,Burma Bear,1727 Haight St,San Francisco,CA,94117,,,,14150706411,81104_20160116,01/16/2016 12:00:00 AM,94,Routine - Unscheduled,81104_20160116_103131,Moderate risk vermin infestation,Moderate Risk,4,0,0,0,0,0,0,0
281,PARMA RESTAURANT,3314 STEINER St,San Francisco,CA,94123,37.799807,-122.437649,"(37.799807, -122.437649)",14155560500,281_20160606,06/06/2016 12:00:00 AM,96,Routine - Unscheduled,281_20160606_103133,Foods not protected from contamination,Moderate Risk,4,0,0,0,1,0,0,0
283,HAI KY MI GIA,707 ELLIS St,San Francisco,CA,94109,37.784193,-122.417967,"(37.784193, -122.417967)",,283_20151001,10/01/2015 12:00:00 AM,73,Routine - Unscheduled,283_20151001_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,4,0,0,1,0,0,0,0
16286,Starbucks Coffee (Store #9743),425 Battery St,San Francisco,CA,94111,37.795366,-122.400435,"(37.795366, -122.400435)",,16286_20161118,11/18/2016 12:00:00 AM,88,Routine - Unscheduled,16286_20161118_103143,Inadequate warewashing facilities or equipment,Low Risk,Unknown,,,,,,,
68842,All Good Pizza,1605 Jerrold Ave,San Francisco,CA,,37.738998,-122.389778,"(37.738998, -122.389778)",,68842_20150818,08/18/2015 12:00:00 AM,94,Routine - Unscheduled,68842_20150818_103120,Moderate risk food holding temperature,Moderate Risk,4.5,0,0,0,0,0,1,1
86995,JW Marriott SF Union Square,500 Post St,San Francisco,CA,,,,,,86995_20161209,12/09/2016 12:00:00 AM,96,Routine - Unscheduled,86995_20161209_103161,Low risk vermin infestation,Low Risk,3.5,0,0,0,0,0,0,0
86994,JW Marriott SF Union Square,500 Post St,San Francisco,CA,94102,,,,,86994_20161209,12/09/2016 12:00:00 AM,98,Routine - Unscheduled,86994_20161209_103147,Inadequate ventilation or lighting,Low Risk,3.5,0,0,0,0,0,0,0
86997,JW Marriott SF Union Square,500 Post St,San Francisco,CA,94102,,,,,86997_20161209,12/09/2016 12:00:00 AM,92,Routine - Unscheduled,86997_20161209_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,3.5,0,0,0,0,0,0,0
81287,Dirty Water,1355 Market St,San Francisco,CA,,,,,14150879960,81287_20161122,11/22/2016 12:00:00 AM,85,Routine - Unscheduled,81287_20161122_103127,Noncompliance with HAACP plan or variance,Moderate Risk,3.5,1,0,0,0,0,0,0
86991,JW Marriott SF Union Square,500 Post St,San Francisco,CA,94102,,,,,86991_20161209,12/09/2016 12:00:00 AM,100,Routine - Unscheduled,,,,3.5,0,0,0,0,0,0,0
86990,Allstars Cafe Inc,1500 Market St,San Francisco,CA,94102,,,,14155259888,86990_20161103,11/03/2016 12:00:00 AM,78,Routine - Unscheduled,86990_20161103_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,4,0,0,0,0,1,0,0
86992,JW Marriott SF Union Square,500 Post St,San Francisco,CA,94102,,,,14155922030,86992_20161209,12/09/2016 12:00:00 AM,98,Routine - Unscheduled,86992_20161209_103159,Worker safety hazards,Low Risk,3.5,0,0,0,0,0,0,0
38885,Lucky's #756,1750 FULTON St,San Francisco,CA,94117,37.775947,-122.445656,"(37.775947, -122.445656)",,38885_20150608,06/08/2015 12:00:00 AM,96,Routine - Unscheduled,38885_20150608_103120,Moderate risk food holding temperature,Moderate Risk,4.5,0,0,0,0,0,0,0
38882,Regency Club 18th Floor,5 Embarcadero Center  18th Floor,San Francisco,CA,94111,37.794147,-122.396412,"(37.794147, -122.396412)",,38882_20160603,06/03/2016 12:00:00 AM,100,Routine - Unscheduled,,,,3.5,0,0,0,0,0,0,0
69368,Onigilly,343 Kearny St,San Francisco,CA,94108,37.791149,-122.404171,"(37.791149, -122.404171)",14155674706,69368_20160505,05/05/2016 12:00:00 AM,86,Routine - Unscheduled,69368_20160505_103127,Noncompliance with HAACP plan or variance,Moderate Risk,4,0,0,0,0,0,0,0
36213,Sens Restaurant,4 Embarcadero Center  Promenade Level,San Francisco,CA,94111,37.795108,-122.396184,"(37.795108, -122.396184)",,36213_20160914,09/14/2016 12:00:00 AM,100,Routine - Unscheduled,,,,3.5,0,0,0,0,0,0,0
3561,Lee's Deli,235 Montgomery St,San Francisco,CA,94104,37.791464,-122.402435,"(37.791464, -122.402435)",,3561_20151124,11/24/2015 12:00:00 AM,100,Routine - Unscheduled,,,,3,0,0,1,0,0,1,0
36215,Red and White Fleet - Harbor Princess,Pier 43 1/2,San Francisco,CA,94133,37.808931,-122.415069,"(37.808931, -122.415069)",,36215_20160602,06/02/2016 12:00:00 AM,100,Routine - Unscheduled,,,,3.5,0,0,0,0,0,0,0
36214,Red and White Fleet - Harbor Queen,Pier 43 1/2,San Francisco,CA,94133,37.808931,-122.415069,"(37.808931, -122.415069)",,36214_20160602,06/02/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,0,0,0
36216,Red and White Fleet - Royal Prince,Pier 43 1/2,San Francisco,CA,94133,37.808931,-122.415069,"(37.808931, -122.415069)",,36216_20160602,06/02/2016 12:00:00 AM,98,Routine - Unscheduled,36216_20160602_103161,Low risk vermin infestation,Low Risk,4,0,0,0,0,0,0,0
64101,Your Market,1460 48th Ave,San Francisco,CA,94124,37.759173,-122.507956,"(37.759173, -122.507956)",,64101_20161024,10/24/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
80233,Buffalo Kitchen,107 Leland Ave,San Francisco,CA,94134,,,,,80233_20160718,07/18/2016 12:00:00 AM,81,Routine - Unscheduled,80233_20160718_103102,Unclean hands or improper use of gloves,High Risk,3.5,0,0,0,0,0,0,0
85310,Yummy Dumpling,1708 Irving St,San Francisco,CA,94122,,,,14155759308,85310_20151117,11/17/2015 12:00:00 AM,82,Routine - Unscheduled,85310_20151117_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,4,0,0,1,0,0,0,0
85316,Curry Up Now,Approved Locations,San Francisco,CA,,,,,14155827000,85316_20160805,08/05/2016 12:00:00 AM,88,Routine - Unscheduled,85316_20160805_103154,Unclean or degraded floors walls or ceilings,Low Risk,3.5,0,0,0,0,0,0,0
85317,Curry Up Now,Approved Locations,San Francisco,CA,,,,,14155827000,85317_20160709,07/09/2016 12:00:00 AM,84,Routine - Unscheduled,85317_20160709_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,3.5,0,0,0,0,0,0,0
80235,New Hampshire Market,2701 20th St,San Francisco,CA,94110,,,,,80235_20161107,11/07/2016 12:00:00 AM,96,Routine - Unscheduled,80235_20161107_103150,Improper or defective plumbing,Low Risk,5,0,0,0,0,0,0,0
85319,Curry Up Now #5,Approved Locations,San Francisco,CA,,,,,,85319_20160315,03/15/2016 12:00:00 AM,85,Routine - Unscheduled,85319_20160315_103129,Insufficient hot water or running water,Moderate Risk,4,0,0,0,0,0,0,0
82852,AT&T Park - Beer Cart P14,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,82852_20160410,04/10/2016 12:00:00 AM,96,Routine - Unscheduled,82852_20160410_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,Unknown,,,,,,,
82853,AT&T Park - Food Cart P2,24 Willie Mays Pl,San Francisco,CA,,,,,,82853_20150419,04/19/2015 12:00:00 AM,100,Routine - Unscheduled,,,,3,0,0,0,0,0,0,0
82854,AT&T Park - Beer Cart P15,24 Willie Mays Pl,San Francisco,CA,94107,,,,,82854_20160410,04/10/2016 12:00:00 AM,100,Routine - Unscheduled,,,,Unknown,,,,,,,
2472,Starbucks,1501 FILLMORE St,San Francisco,CA,94115,37.783505,-122.432784,"(37.783505, -122.432784)",,2472_20161028,10/28/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,0,0,0,0,1,0,0
39937,Chantal Guillon,437 A Hayes St,San Francisco,CA,94102,37.779847,-122.418985,"(37.779847, -122.418985)",,39937_20160926,09/26/2016 12:00:00 AM,86,Routine - Unscheduled,39937_20160926_103150,Improper or defective plumbing,Low Risk,4.5,0,0,0,0,0,0,0
39936,Sodexo at Academy of Art University,620 Sutter St  2nd Floor,San Francisco,CA,94102,37.788978,-122.410684,"(37.788978, -122.410684)",,39936_20161128,11/28/2016 12:00:00 AM,96,Routine - Unscheduled,39936_20161128_103156,Permit license or inspection report not posted,Low Risk,4,0,0,0,0,0,0,0
4481,Bi Rite Market,3639 18th St,San Francisco,CA,94110,37.761483,-122.424688,"(37.761483, -122.424688)",14155249760,4481_20160816,08/16/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
10131,Cybelle's Front Room,1385 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,"(37.758941, -122.48591)",,10131_20160801,08/01/2016 12:00:00 AM,87,Routine - Unscheduled,10131_20160801_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,3.5,0,0,0,1,0,0,1
70254,Dynamo Donut and Coffee,110 Yacht Rd,San Francisco,CA,94123,,,,,70254_20160909,09/09/2016 12:00:00 AM,96,Routine - Unscheduled,70254_20160909_103142,Unclean nonfood contact surfaces,Low Risk,4,0,0,0,0,1,0,0
70705,Crème Brulee To Go,870 Market St,San Francisco,CA,94108,,,,,70705_20160308,03/08/2016 12:00:00 AM,100,Routine - Unscheduled,,,,4,1,0,0,0,0,0,0
70707,Julie's Hotdogs,2401 Mission St,San Francisco,CA,94110,,,,14155578041,70707_20160329,03/29/2016 12:00:00 AM,100,Routine - Unscheduled,,,,3,0,0,0,0,0,0,0
70258,Jimmy John's - Galleria,50 Post St Space 64A,San Francisco,CA,94104,37.789064,-122.402861,"(37.789064, -122.402861)",,70258_20160826,08/26/2016 12:00:00 AM,98,Routine - Unscheduled,70258_20160826_103150,Improper or defective plumbing,Low Risk,3.5,0,0,0,0,0,0,0
81602,Dona Mayo Mexican Restaurant,301 South Van Ness Ave,San Francisco,CA,94103,,,,14155578586,81602_20150325,03/25/2015 12:00:00 AM,96,Routine - Unscheduled,81602_20150325_103120,Moderate risk food holding temperature,Moderate Risk,4.5,0,1,0,0,0,0,0
70702,Osso Steakhouse,1177 California St,San Francisco,CA,94108,,,,14155776776,70702_20160713,07/13/2016 12:00:00 AM,98,Routine - Unscheduled,70702_20160713_103154,Unclean or degraded floors walls or ceilings,Low Risk,4,0,0,0,0,0,0,0
64581,Creperie Saint Germain,222 02nd St,San Francisco,CA,94105,37.786528,-122.397979,"(37.786528, -122.397979)",,64581_20160128,01/28/2016 12:00:00 AM,90,Routine - Unscheduled,64581_20160128_103157,Food safety certificate or food handler card not available,Low Risk,4,0,0,0,0,0,0,0
9310,La Playa Taqueria,3817 Noriega St,San Francisco,CA,94122,37.752963,-122.50458,"(37.752963, -122.50458)",,9310_20161018,10/18/2016 12:00:00 AM,89,Routine - Unscheduled,9310_20161018_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,3,0,1,0,0,0,0,0
71259,Crème Brulee To Go,801 Market St,San Francisco,CA,94103,,,,,71259_20140311,03/11/2014 12:00:00 AM,100,Routine - Unscheduled,,,,4,1,0,0,0,0,0,0
33069,"Rico Mex, Inc.",53 STEVENSON St,San Francisco,CA,94105,37.789737,-122.399622,"(37.789737, -122.399622)",,33069_20161222,12/22/2016 12:00:00 AM,91,Routine - Unscheduled,,,,4.5,0,0,0,0,0,0,0
37038,Live Sushi Bar,2001 17th St,San Francisco,CA,94103,37.764693,-122.403699,"(37.764693, -122.403699)",,37038_20150618,06/18/2015 12:00:00 AM,90,Routine - Unscheduled,37038_20150618_103120,Moderate risk food holding temperature,Moderate Risk,4,0,0,0,0,0,0,0
81607,Native Juice Co.,168 Sutter St,San Francisco,CA,94104,,,,,81607_20160621,06/21/2016 12:00:00 AM,88,Routine - Unscheduled,81607_20160621_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,4,0,0,0,0,0,0,0
62853,Cafe Zitouna,1201 Sutter St,San Francisco,CA,94109,37.787703,-122.420327,"(37.787703, -122.420327)",14155672622,62853_20160506,05/06/2016 12:00:00 AM,94,Routine - Unscheduled,62853_20160506_103131,Moderate risk vermin infestation,Moderate Risk,4,0,0,0,0,0,0,0
84040,I-Tea Kearny SF,253 Kearny St,San Francisco,CA,94108,,,,,84040_20161215,12/15/2016 12:00:00 AM,96,Routine - Unscheduled,84040_20161215_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,4.5,0,0,0,0,0,0,0
40197,Waffle Mania LLC,1 United Nations Plaza,San Francisco,CA,94102,37.780485,-122.413507,"(37.780485, -122.413507)",,40197_20161221,12/21/2016 12:00:00 AM,93,Routine - Unscheduled,40197_20161221_103112,No hot water or running water,High Risk,4,0,0,0,0,0,0,0
2902,Myconos Restaurant,1431 Polk St,San Francisco,CA,94109,37.789964,-122.420595,"(37.789964, -122.420595)",,2902_20160701,07/01/2016 12:00:00 AM,81,Routine - Unscheduled,2902_20160701_103120,Moderate risk food holding temperature,Moderate Risk,3.5,0,0,0,0,0,0,0
488,The House,1230 Grant Ave,San Francisco,CA,94133,37.798519,-122.407071,"(37.798519, -122.407071)",,488_20160525,05/25/2016 12:00:00 AM,89,Routine - Unscheduled,488_20160525_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,4.5,0,0,0,0,0,0,0
80901,Fox and Lion Bread Co,5273 03rd St,San Francisco,CA,94124,,,,14155606807,80901_20160614,06/14/2016 12:00:00 AM,93,Routine - Unscheduled,80901_20160614_103109,Unclean or unsanitary food contact surfaces,High Risk,4.5,0,0,0,0,1,1,0
1631,Casa Mexicana Restaurant,3917 24th St,San Francisco,CA,94114,37.751513,-122.430179,"(37.751513, -122.430179)",,1631_20160906,09/06/2016 12:00:00 AM,77,Routine - Unscheduled,1631_20160906_103131,Moderate risk vermin infestation,Moderate Risk,3.5,0,1,0,0,0,0,0
3216,House of Donuts/Copper Kettle,2240 TARAVAL St,San Francisco,CA,94116,37.742438,-122.490301,"(37.742438, -122.490301)",,3216_20160602,06/02/2016 12:00:00 AM,94,Routine - Unscheduled,3216_20160602_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,4,0,0,0,0,0,0,0
